event,label,background,composite,P_rated,V_ref,I_rated,C_bus,L_line,noise_frac,adc_bits,R_f,arc_place,t_ramp,W_ms,di_end,di_max,didt_max,t_rise,dv_early,di_early,v_sag_end,v_min,r_dyn,collapse,spec_i,spec_v,has_period,period_strength,resid_period,phase_err,onset_found,t_on_rel,decision
00901,resistive_pp,train,False,142246.5262950727,789.1567619642246,180.2512924567974,0.012126559190912302,1.0733926843989431e-05,0.0005741200274627679,12,0.022147197365237774,,0.0011181632164916613,1.0,1.4772886304175636,1.4790054734354119,0.03897729615168432,0.045000000000000005,0.08144328563055984,0.8256154355695857,0.9930224925886304,-0.0003534140848679858,0.6717378948576078,1.0,2.445916116518749,2.3636750937021294,1.0,0.7054137419578376,1.2445600738777283,0.22698171936837985,1.0,0.0056412017396950676,TRIP
00902,resistive_pp,train,False,754474.4638853273,825.5396319431195,913.9167093764813,0.017988829641719894,1.0808874252068883e-06,0.004728764051944563,12,0.0533380741668375,,0.009627626128816489,0.25,0.9480555035083243,0.9564707292622499,0.04893158918515243,0.029,0.11879679103509418,0.9499993845993796,0.29610606026168346,0.6887051558637667,0.3120007830596667,1.0,1.5154576125160832,1.357150371111155,1.0,0.632105753686236,0.8921098148230673,0.27239499995656535,1.0,0.00622479915135532,TRIP
00902,resistive_pp,train,False,754474.4638853273,825.5396319431195,913.9167093764813,0.017988829641719894,1.0808874252068883e-06,0.004728764051944563,12,0.0533380741668375,,0.009627626128816489,0.5,0.9511604839210157,0.9581407539068104,0.04893158918515243,0.0295,0.11879679103509418,0.9499993845993796,0.4068363416757781,0.5718035263128828,0.4272770699330201,1.0,1.4162285387591227,0.978920827459809,1.0,0.632105753686236,0.8876997077096909,0.27239499995656535,1.0,0.00622479915135532,TRIP
00902,resistive_pp,train,False,754474.4638853273,825.5396319431195,913.9167093764813,0.017988829641719894,1.0808874252068883e-06,0.004728764051944563,12,0.0533380741668375,,0.009627626128816489,1.0,0.9491253596110361,0.9584747615070885,0.04893158918515243,0.029,0.11879679103509418,0.9499993845993796,0.5603328188951281,0.41014508823528323,0.5897461984642933,1.0,1.3367692344555504,1.2541574010710286,1.0,0.632105753686236,0.8898395949229955,0.27239499995656535,1.0,0.00622479915135532,TRIP
00903,resistive_pp,train,False,387799.80918164714,787.8361847479987,492.2340667885047,0.013878992641444134,3.7692294148847713e-06,0.003275192386682093,12,0.061151318853279825,,0.0005663876071819359,0.25,1.554250812925809,1.5578811423205554,0.05310035801933182,0.0285,0.14232279592382488,1.5511984536498065,0.2835669982228411,0.7054887151281779,0.18232878958563725,1.0,1.9081387205640208,1.4974030247491654,1.0,0.6120786199397162,1.4449796842596805,0.2912247147279121,1.0,0.003922831980085473,TRIP
00903,resistive_pp,train,False,387799.80918164714,787.8361847479987,492.2340667885047,0.013878992641444134,3.7692294148847713e-06,0.003275192386682093,12,0.061151318853279825,,0.0005663876071819359,0.5,1.5556916497577982,1.5603645817128253,0.05310035801933182,0.0285,0.14232279592382488,1.5511984536498065,0.42264322935335874,0.5603746127822054,0.27150092917831015,1.0,1.73277869053281,1.1196608107910266,1.0,0.6120786199397162,1.3348917160236071,0.2912247147279121,1.0,0.003922831980085473,TRIP
00903,resistive_pp,train,False,387799.80918164714,787.8361847479987,492.2340667885047,0.013878992641444134,3.7692294148847713e-06,0.003275192386682093,12,0.061151318853279825,,0.0005663876071819359,1.0,1.551697393206346,1.5611773272380718,0.05310035801933182,0.0285,0.14232279592382488,1.5511984536498065,0.6162285100409294,0.3611014739537963,0.396876115550376,1.0,1.6899082946541868,1.427572746189236,1.0,0.6120786199397162,1.226593215790376,0.2912247147279121,1.0,0.003922831980085473,TRIP
00904,resistive_pp,train,False,147873.97079734007,810.6933764871601,182.40431596727387,0.009816369995988757,1.0667239843534506e-06,0.002660602612881944,12,0.051762624080338805,,0.0008136621531509867,0.25,1.2212661580618498,1.225314983274362,0.08632993543118504,0.020999999999999998,0.08985188129720192,1.2175081223489408,0.35604420797527353,0.6253544074688339,0.2912984259826466,1.0,1.8627760251078351,1.4836915758386031,1.0,0.6223836249659467,1.1613721644072514,0.10726075667446189,1.0,0.004056346781522446,TRIP
00904,resistive_pp,train,False,147873.97079734007,810.6933764871601,182.40431596727387,0.009816369995988757,1.0667239843534506e-06,0.002660602612881944,12,0.051762624080338805,,0.0008136621531509867,0.5,1.2209030572489974,1.22738030854458,0.08632993543118504,0.020999999999999998,0.08985188129720192,1.2175081223489408,0.5851498909667994,0.3876278698423889,0.47888405507734033,1.0,1.8136497365752762,1.5314915419962043,1.0,0.6223836249659467,1.0932669342973669,0.10726075667446189,1.0,0.004056346781522446,TRIP
00904,resistive_pp,train,False,147873.97079734007,810.6933764871601,182.40431596727387,0.009816369995988757,1.0667239843534506e-06,0.002660602612881944,12,0.051762624080338805,,0.0008136621531509867,1.0,1.2215656156702939,1.2288673025853794,0.08632993543118504,0.020999999999999998,0.08985188129720192,1.2175081223489408,0.8184170266317516,0.15588625300856146,0.669425850147961,1.0,1.7098215667121694,1.6359806708738056,1.0,0.6223836249659467,0.9980991405154543,0.10726075667446189,1.0,0.004056346781522446,TRIP
00905,resistive_pp,train,False,826931.5206655287,802.0970379026433,1030.9619429936106,0.02661682120816561,5.568744660674134e-06,0.0033775692156294912,12,0.08281944415865015,,0.000837504566327811,0.25,1.2172205636495208,1.289350913736056,0.010550034988420517,0.1735,0.04461364620373461,0.17906995967462874,0.10721557675116633,0.8855302077472264,0.08800998764129549,0.0,1.1362124010947423,0.9430763256865518,1.0,0.5983095232900082,1.1551615029635602,0.32409099331675595,1.0,0.0037332271769774383,TRIP
00905,resistive_pp,train,False,826931.5206655287,802.0970379026433,1030.9619429936106,0.02661682120816561,5.568744660674134e-06,0.0033775692156294912,12,0.08281944415865015,,0.000837504566327811,0.5,1.3564700182790541,1.3637774796754794,0.010550034988420517,0.1945,0.04461364620373461,0.17906995967462874,0.17672118956400407,0.8123672888115009,0.1301842303582101,0.0,1.6583047096455563,0.708484123269147,1.0,0.5983095232900082,1.2846587662033713,0.32409099331675595,1.0,0.0037332271769774383,TRIP
00905,resistive_pp,train,False,826931.5206655287,802.0970379026433,1030.9619429936106,0.02661682120816561,5.568744660674134e-06,0.0033775692156294912,12,0.08281944415865015,,0.000837504566327811,1.0,1.3558534204719175,1.3637774796754794,0.010550034988420517,0.194,0.04461364620373461,0.17906995967462874,0.29068657081330646,0.6893625913097633,0.2142357946904868,1.0,1.694768034517378,0.9464672794685858,1.0,0.5983095232900082,1.2459201917355018,0.32409099331675595,1.0,0.0037332271769774383,TRIP
00906,resistive_pp,flat,False,135126.8812747725,776.9096666833792,173.92869090125754,0.0017081345820504318,4.485257538092502e-05,0.0037774752416908663,12,0.7994835306421898,,0.00590693571580907,0.25,1.2491646650982955,1.2534547737041057,0.015354599950770736,0.132,0.0439097084462301,0.1269368336615738,0.14306376181586739,0.8480694157914499,0.11443593456916243,0.0,1.4649680336137973,0.946568375337711,0.0,0.0,,,1.0,0.011500000018503653,TRIP
00906,resistive_pp,flat,False,135126.8812747725,776.9096666833792,173.92869090125754,0.0017081345820504318,4.485257538092502e-05,0.0037774752416908663,12,0.7994835306421898,,0.00590693571580907,0.5,1.2499369846105763,1.2574185970609622,0.015354599950770736,0.132,0.0439097084462301,0.1269368336615738,0.23623072439437803,0.7508367390064659,0.1888430251088291,1.0,1.7210401731296099,0.91226444769068,0.0,0.0,,,1.0,0.011500000018503653,TRIP
00906,resistive_pp,flat,False,135126.8812747725,776.9096666833792,173.92869090125754,0.0017081345820504318,4.485257538092502e-05,0.0037774752416908663,12,0.7994835306421898,,0.00590693571580907,1.0,1.2502380249842728,1.2580027306773793,0.015354599950770736,0.132,0.0439097084462301,0.1269368336615738,0.3647869384138062,0.61619610384882,0.2915408028927121,1.0,1.6753886877215203,1.0504132870842238,0.0,0.0,,,1.0,0.011500000018503653,TRIP
00907,resistive_pp,flat,True,103933.91815301069,780.1348209962762,133.22558531649852,0.02613235517781894,1.644857245451409e-06,0.0024312854424276115,12,0.16039145615105305,,0.005254707418819646,0.25,1.0529497306309654,1.058134035514832,0.04944006898718855,0.028,0.039076750646140225,1.052011557055237,0.08744680155933034,0.9073554957305576,0.0829705620845681,0.0,1.7707399144806537,1.1223574545232986,0.0,0.0,,,1.0,0.005000000018497153,TRIP
00907,resistive_pp,flat,True,103933.91815301069,780.1348209962762,133.22558531649852,0.02613235517781894,1.644857245451409e-06,0.0024312854424276115,12,0.16039145615105305,,0.005254707418819646,0.5,1.052835102495421,1.058134035514832,0.04944006898718855,0.028,0.039076750646140225,1.052011557055237,0.1338312243009119,0.8568688759728782,0.12699446429902295,0.0,1.6794951775036826,0.7692103992134488,0.0,0.0,,,1.0,0.005000000018497153,TRIP
00907,resistive_pp,flat,True,103933.91815301069,780.1348209962762,133.22558531649852,0.02613235517781894,1.644857245451409e-06,0.0024312854424276115,12,0.16039145615105305,,0.005254707418819646,1.0,1.0527699678816358,1.0588245406473176,0.04944006898718855,0.028,0.039076750646140225,1.052011557055237,0.21290365042477072,0.7719358893427626,0.20203996784304357,1.0,1.5947196890274322,1.0083145472570516,0.0,0.0,,,1.0,0.005000000018497153,TRIP
00908,resistive_pp,train,True,366980.8719202463,800.054058489774,458.6950944452173,0.01471489925874831,2.694650201632817e-06,0.0005461876280651653,16,0.39421139932192006,,0.0037460181182569713,0.25,1.0371705516584329,1.0740168429713413,0.007665742332764911,0.18450000000000003,0.017428513870087016,0.3395876367812722,0.041545116963210685,0.9565164035916999,0.04001762224602128,0.0,2.0531570891201993,1.2476811576993838,1.0,0.5621466784430303,1.0242113700118407,0.014983875923728629,1.0,0.005869780629830235,TRIP
00908,resistive_pp,train,True,366980.8719202463,800.054058489774,458.6950944452173,0.01471489925874831,2.694650201632817e-06,0.0005461876280651653,16,0.39421139932192006,,0.0037460181182569713,0.5,1.6656112835706272,1.6791529914706074,0.007665742332764911,0.3745,0.017428513870087016,0.3395876367812722,0.06701872251381284,0.92974263859569,0.04021256976625572,0.0,1.7824533018402258,1.0179840697853788,1.0,0.5621466784430303,1.6377109031346018,0.014983875923728629,1.0,0.005869780629830235,TRIP
00908,resistive_pp,train,True,366980.8719202463,800.054058489774,458.6950944452173,0.01471489925874831,2.694650201632817e-06,0.0005461876280651653,16,0.39421139932192006,,0.0037460181182569713,1.0,1.6775779075644184,1.6794335273243373,0.007665742332764911,0.3785,0.017428513870087016,0.3395876367812722,0.11381088038907605,0.8800627107884168,0.06780196491100808,0.0,2.127067467198548,1.2977672962634264,1.0,0.5621466784430303,1.5991214447848927,0.014983875923728629,1.0,0.005869780629830235,TRIP
00909,resistive_pp,train,True,719812.9840464179,801.4549581057391,898.1327980648041,0.006838704682864047,1.935620991356926e-05,0.0011922660087334022,14,0.6238928166749622,,0.004139239466015891,0.25,0.3674981523794581,0.39458330309128953,0.003947683951898033,0.20550000000000002,0.017561086392652484,0.061100169485732166,0.05516339366922859,0.9417667938056771,0.14969788400030976,0.0,0.37697269280880913,0.9724017411172432,1.0,0.5714513172958562,0.3373037238653064,0.007520519185354679,1.0,0.015411463250569746,TRIP
00909,resistive_pp,train,True,719812.9840464179,801.4549581057391,898.1327980648041,0.006838704682864047,1.935620991356926e-05,0.0011922660087334022,14,0.6238928166749622,,0.004139239466015891,0.5,0.9850851267843092,1.0517764154178528,0.004545169195623962,0.3495,0.017561086392652484,0.061100169485732166,0.0852289728328608,0.9108579694349057,0.0864316584013373,0.0,1.2172716082564419,0.9947003010172647,1.0,0.5714513172958562,0.9127465139131143,0.007520519185354679,1.0,0.015411463250569746,TRIP
00909,resistive_pp,train,True,719812.9840464179,801.4549581057391,898.1327980648041,0.006838704682864047,1.935620991356926e-05,0.0011922660087334022,14,0.6238928166749622,,0.004139239466015891,1.0,1.3378173649131213,1.3405760931552302,0.004545169195623962,0.44499999999999995,0.017561086392652484,0.061100169485732166,0.10289399506159674,0.8926327015491304,0.07685439236013626,0.0,1.5356070703538147,1.2061565091827802,1.0,0.5714513172958562,1.1626256292760127,0.007520519185354679,1.0,0.015411463250569746,TRIP
00910,resistive_pp,flat,False,700221.256075745,836.599478453942,836.9850497274663,0.008279955583104962,2.8205355454553844e-06,0.0008486882961455566,16,0.10340911084105407,,0.001110498398313314,0.25,1.364744805651399,1.3674285695542348,0.03074807747249912,0.0445,0.09433904758348467,0.9241661161189396,0.2499638819594785,0.737733275123288,0.18302385696444728,1.0,2.573231434212364,1.7859347972663389,0.0,0.0,,,1.0,0.0045000000185035915,TRIP
00910,resistive_pp,flat,False,700221.256075745,836.599478453942,836.9850497274663,0.008279955583104962,2.8205355454553844e-06,0.0008486882961455566,16,0.10340911084105407,,0.001110498398313314,0.5,1.3642880747006327,1.3674285695542348,0.03074807747249912,0.0445,0.09433904758348467,0.9241661161189396,0.36534387119852896,0.6177864960281859,0.2675947135029639,1.0,2.257401802459061,1.6002034425807323,0.0,0.0,,,1.0,0.0045000000185035915,TRIP
00910,resistive_pp,flat,False,700221.256075745,836.599478453942,836.9850497274663,0.008279955583104962,2.8205355454553844e-06,0.0008486882961455566,16,0.10340911084105407,,0.001110498398313314,1.0,1.3655274275349982,1.3674285695542348,0.03074807747249912,0.0445,0.09433904758348467,0.9241661161189396,0.5303162398180308,0.4475597453489498,0.38807581109047945,1.0,2.288175941782512,1.7994007983003337,0.0,0.0,,,1.0,0.0045000000185035915,TRIP
00911,resistive_pp,flat,True,320331.39003924886,833.5604647712806,384.29292604123697,0.005114215881128505,2.392418543372201e-05,0.003133192799148387,12,0.04824480661972528,,0.004482065244118686,0.25,1.448548938809801,1.4576113489693203,0.029793423400773605,0.05450000000000001,0.2585876529940886,0.7442690231244966,0.5920584115587927,0.3848904386602644,0.40844320305937476,1.0,2.0230439785634453,1.667555085371856,0.0,0.0,,,1.0,0.0030000000185020914,TRIP
00911,resistive_pp,flat,True,320331.39003924886,833.5604647712806,384.29292604123697,0.005114215881128505,2.392418543372201e-05,0.003133192799148387,12,0.04824480661972528,,0.004482065244118686,0.5,1.4493233001988308,1.4576113489693203,0.029793423400773605,0.05450000000000001,0.2585876529940886,0.7442690231244966,0.7932843030182346,0.1836298107431598,0.5469706670984876,1.0,1.647176579121813,1.392847143002077,0.0,0.0,,,1.0,0.0030000000185020914,TRIP
00911,resistive_pp,flat,True,320331.39003924886,833.5604647712806,384.29292604123697,0.005114215881128505,2.392418543372201e-05,0.003133192799148387,12,0.04824480661972528,,0.004482065244118686,1.0,1.449376305911606,1.4576560422015004,0.029793423400773605,0.05450000000000001,0.2585876529940886,0.7442690231244966,0.9164669045911359,0.06502814090679603,0.6318821542076339,1.0,1.709886595630729,1.684537467803242,0.0,0.0,,,1.0,0.0030000000185020914,TRIP
00912,resistive_pp,flat,True,791661.2952330807,818.2623372448195,967.490814619053,0.014762519403387343,2.2997971045459624e-05,0.0007258762171784636,16,0.08350786755996173,,0.003453864123042861,0.25,0.8864317953123512,0.963793587899436,0.0072120077669971154,0.1665,0.05810426024424985,0.07955707482974833,0.17972073503310357,0.8101787274520893,0.20251780022130816,0.0,1.2954370159159294,1.633258817870052,0.0,0.0,,,1.0,0.005000000018497153,TRIP
00912,resistive_pp,flat,True,791661.2952330807,818.2623372448195,967.490814619053,0.014762519403387343,2.2997971045459624e-05,0.0007258762171784636,16,0.08350786755996173,,0.003453864123042861,0.5,1.0726825932480544,1.0744785037520603,0.007484678213432579,0.1855,0.05810426024424985,0.07955707482974833,0.29221413684546266,0.6926895866708658,0.27216063544577934,1.0,2.3130448137138497,1.5798846527630215,0.0,0.0,,,1.0,0.005000000018497153,TRIP
00912,resistive_pp,flat,True,791661.2952330807,818.2623372448195,967.490814619053,0.014762519403387343,2.2997971045459624e-05,0.0007258762171784636,16,0.08350786755996173,,0.003453864123042861,1.0,1.0728903748216652,1.0744785037520603,0.007484678213432579,0.1855,0.05810426024424985,0.07955707482974833,0.4553303973031223,0.5231155359919715,0.42400081794078515,1.0,2.2846790866650384,1.7383595784245627,0.0,0.0,,,1.0,0.005000000018497153,TRIP
00913,resistive_pp,train,False,893260.5723256526,839.4011006241295,1064.1641661673737,0.034436685097435436,1.8329660440501627e-06,0.0010624592159996994,16,0.10466261886326735,,0.0006398870308916,0.25,0.6122764428874463,0.6147041158998325,0.015592971435106831,0.0415,0.035895862401745623,0.48947623937888196,0.08270276646162157,0.9116585289335518,0.13485397559416754,0.0,2.070730655853445,1.282041757589247,1.0,0.6079873733170394,0.5321679992219583,0.4960651192181307,1.0,0.0073842894463410635,TRIP
00913,resistive_pp,train,False,893260.5723256526,839.4011006241295,1064.1641661673737,0.034436685097435436,1.8329660440501627e-06,0.0010624592159996994,16,0.10466261886326735,,0.0006398870308916,0.5,0.6124422759209083,0.6147041158998325,0.015592971435106831,0.0415,0.035895862401745623,0.48947623937888196,0.1331925115328345,0.857607336672544,0.2171231373528732,0.0,1.7941045377602778,0.9276975461054447,1.0,0.6079873733170394,0.4399417214692991,0.4960651192181307,1.0,0.0073842894463410635,TRIP
00913,resistive_pp,train,False,893260.5723256526,839.4011006241295,1064.1641661673737,0.034436685097435436,1.8329660440501627e-06,0.0010624592159996994,16,0.10466261886326735,,0.0006398870308916,1.0,0.6126746156265401,0.6151545076596026,0.015592971435106831,0.0415,0.035895862401745623,0.48947623937888196,0.20504967768962543,0.7802858373791707,0.3341342015267764,1.0,1.803314481926993,1.244333748176326,1.0,0.6079873733170394,0.3696516486540393,0.4960651192181307,1.0,0.0073842894463410635,TRIP
00914,resistive_pp,flat,True,173642.76485536792,832.9254499395832,208.47335721097633,0.014640491332731927,3.5038771188135695e-05,0.0026581830119931913,16,0.10013304705724757,,0.0011140888912310716,0.25,0.849266043050376,0.8541076527033108,0.013893859975871099,0.075,0.07802372270009456,0.27150642964713334,0.20076885346941087,0.7821970779624899,0.23612474602553996,1.0,1.8283685915900718,1.5416448282754944,0.0,0.0,,,1.0,0.0045000000185035915,TRIP
00914,resistive_pp,flat,True,173642.76485536792,832.9254499395832,208.47335721097633,0.014640491332731927,3.5038771188135695e-05,0.0026581830119931913,16,0.10013304705724757,,0.0011140888912310716,0.5,0.8488456103461375,0.8551469712519707,0.013893859975871099,0.075,0.07802372270009456,0.27150642964713334,0.3003577831374277,0.6755725684592351,0.3534262923533766,1.0,1.443667625963348,1.2043070842719727,0.0,0.0,,,1.0,0.0045000000185035915,TRIP
00914,resistive_pp,flat,True,173642.76485536792,832.9254499395832,208.47335721097633,0.014640491332731927,3.5038771188135695e-05,0.0026581830119931913,16,0.10013304705724757,,0.0011140888912310716,1.0,0.8495035476900569,0.8551469712519707,0.013893859975871099,0.075,0.07802372270009456,0.27150642964713334,0.455321735756938,0.5080714306326344,0.5353554808719831,1.0,1.5533317392689068,1.4550517490290447,0.0,0.0,,,1.0,0.0045000000185035915,TRIP
00915,resistive_pp,train,False,245469.83623851085,781.9420260602675,313.9233191944993,0.007697652617080846,1.1270576475162627e-06,0.0015834455178150735,14,0.10894820078721884,,0.0016619542688429806,0.25,0.6759039963169118,0.6797074752540151,0.06340751138405916,0.014,0.09739608604813356,0.6801242440222425,0.25979156244828333,0.7284482436386154,0.38379380807593066,1.0,1.8743675058047637,1.5845411206515432,1.0,0.5450509894186896,0.631900606505057,0.4413451899164489,1.0,0.0017614359459905415,TRIP
00915,resistive_pp,train,False,245469.83623851085,781.9420260602675,313.9233191944993,0.007697652617080846,1.1270576475162627e-06,0.0015834455178150735,14,0.10894820078721884,,0.0016619542688429806,0.5,0.6760417258955879,0.6797074752540151,0.06340751138405916,0.014,0.09739608604813356,0.6801242440222425,0.4140179826589836,0.5654579336641072,0.6115102907598825,1.0,1.8760859276327113,1.4278385945351255,1.0,0.5450509894186896,0.5895857443020731,0.4413451899164489,1.0,0.0017614359459905415,TRIP
00915,resistive_pp,train,False,245469.83623851085,781.9420260602675,313.9233191944993,0.007697652617080846,1.1270576475162627e-06,0.0015834455178150735,14,0.10894820078721884,,0.0016619542688429806,1.0,0.67565281795158,0.6797074752540151,0.06340751138405916,0.014,0.09739608604813356,0.6801242440222425,0.6228613270376309,0.35201125615647016,0.9205035588608184,1.0,1.750753236688195,1.6389223315918104,1.0,0.5450509894186896,0.5009962130564238,0.4413451899164489,1.0,0.0017614359459905415,TRIP
00916,resistive_pp,train,False,614179.2755165824,799.6408013838815,768.0689560283392,0.02184876156305059,1.1005298103822776e-05,0.0020244781359339214,12,0.055112638961923845,,0.00113922285830965,0.25,1.0481623491541256,1.0517558515285212,0.011837246145288745,0.11649999999999999,0.04571838132544747,0.13078293943115976,0.17399627565336745,0.8140082540983206,0.16584304211226208,0.0,1.9400096293245208,1.275009873269956,1.0,0.6695356218561094,0.998048402359673,0.4365903844455512,1.0,0.010455418875399136,TRIP
00916,resistive_pp,train,False,614179.2755165824,799.6408013838815,768.0689560283392,0.02184876156305059,1.1005298103822776e-05,0.0020244781359339214,12,0.055112638961923845,,0.00113922285830965,0.5,1.0478266565304566,1.0517558515285212,0.011837246145288745,0.11649999999999999,0.04571838132544747,0.13078293943115976,0.2989436319118816,0.6829616086710557,0.2850267296798064,1.0,2.009563142439231,1.2926244947925163,1.0,0.6695356218561094,0.9441426793735169,0.4365903844455512,1.0,0.010455418875399136,TRIP
00916,resistive_pp,train,False,614179.2755165824,799.6408013838815,768.0689560283392,0.02184876156305059,1.1005298103822776e-05,0.0020244781359339214,12,0.055112638961923845,,0.00113922285830965,1.0,1.0478774291686437,1.0524902737566755,0.011837246145288745,0.11649999999999999,0.04571838132544747,0.13078293943115976,0.4890097785587118,0.4836390525087852,0.4662220436436586,1.0,1.976057981150471,1.3866678872872427,1.0,0.6695356218561094,0.8379173823790915,0.4365903844455512,1.0,0.010455418875399136,TRIP
00917,resistive_pp,train,False,378178.9995462874,773.1950456349227,489.11203153887135,0.00808198464669553,1.4836182074748917e-06,0.0006170068379881369,14,0.39580222604332754,,0.0009088379582062754,0.25,1.5538400719183534,1.5549593094771395,0.03568929865358473,0.055,0.037650561767358405,1.3520887691492947,0.0649734882064854,0.9323889805143439,0.04178789148797886,0.0,2.691037404088836,1.4503233018178796,1.0,0.6424217744743941,1.5255967512505795,0.34262035382985223,1.0,0.0034428183099399767,TRIP
00917,resistive_pp,train,False,378178.9995462874,773.1950456349227,489.11203153887135,0.00808198464669553,1.4836182074748917e-06,0.0006170068379881369,14,0.39580222604332754,,0.0009088379582062754,0.5,1.553748171281827,1.5551625823703876,0.03568929865358473,0.055,0.037650561767358405,1.3520887691492947,0.10228785922719938,0.8930028449430766,0.06579062842239408,0.0,2.475501527132288,1.1213552849428434,1.0,0.6424217744743941,1.4944799657375318,0.34262035382985223,1.0,0.0034428183099399767,TRIP
00917,resistive_pp,train,False,378178.9995462874,773.1950456349227,489.11203153887135,0.00808198464669553,1.4836182074748917e-06,0.0006170068379881369,14,0.39580222604332754,,0.0009088379582062754,1.0,1.553832046105048,1.5558793690504347,0.03568929865358473,0.055,0.037650561767358405,1.3520887691492947,0.16988725000597163,0.8216749058347381,0.10926405230169385,0.0,2.4522786776436436,1.4473816749017094,1.0,0.6424217744743941,1.4280208563701415,0.34262035382985223,1.0,0.0034428183099399767,TRIP
00918,resistive_pp,flat,False,579949.2854208809,810.2298490861837,715.7836582729897,0.015037457993615054,3.2343722974994078e-06,0.001341342253079372,16,0.5794547662566546,,0.0007099651734678752,0.25,1.0584560955189164,1.0608441739758958,0.006921525978254969,0.1735,0.015422318715593939,0.2009346486926723,0.022618853195871133,0.9761086615929643,0.021349495549216252,0.0,1.703956025059996,0.7953281997528185,0.0,0.0,,,1.0,0.008000000018500153,TRIP
00918,resistive_pp,flat,False,579949.2854208809,810.2298490861837,715.7836582729897,0.015037457993615054,3.2343722974994078e-06,0.001341342253079372,16,0.5794547662566546,,0.0007099651734678752,0.5,1.0587406919473228,1.0621846416607774,0.006921525978254969,0.1735,0.015422318715593939,0.2009346486926723,0.03456502414726963,0.9635909814198897,0.03261649232677363,0.0,1.9934401065797531,0.5161820873320211,0.0,0.0,,,1.0,0.008000000018500153,TRIP
00918,resistive_pp,flat,False,579949.2854208809,810.2298490861837,715.7836582729897,0.015037457993615054,3.2343722974994078e-06,0.001341342253079372,16,0.5794547662566546,,0.0007099651734678752,1.0,1.0595608662353355,1.0626674938072138,0.006921525978254969,0.1735,0.015422318715593939,0.2009346486926723,0.057306946286830945,0.9393282483917449,0.05403456615390021,0.0,2.040737487902095,0.5647283279113906,0.0,0.0,,,1.0,0.008000000018500153,TRIP
00919,resistive_pp,flat,False,156788.99538521987,809.177877836148,193.7633240845573,0.02474672588794488,3.4422452419887424e-06,0.001419061641327366,14,0.2082924501330063,,0.0008867587707787148,0.25,1.1202397508382917,1.1233807040339379,0.026619192282753477,0.0395,0.03297651920948838,1.0164842624026913,0.07666419958295752,0.9208710213906496,0.06837449307843371,0.0,2.3425107370800715,1.274924149535469,0.0,0.0,,,1.0,0.007000000018499153,TRIP
00919,resistive_pp,flat,False,156788.99538521987,809.177877836148,193.7633240845573,0.02474672588794488,3.4422452419887424e-06,0.001419061641327366,14,0.2082924501330063,,0.0008867587707787148,0.5,1.121128144727535,1.1233807040339379,0.026619192282753477,0.0395,0.03297651920948838,1.0164842624026913,0.11371746051343247,0.880975194179815,0.10134088610801606,0.0,2.1049851120053193,0.9223947193267952,0.0,0.0,,,1.0,0.007000000018499153,TRIP
00919,resistive_pp,flat,False,156788.99538521987,809.177877836148,193.7633240845573,0.02474672588794488,3.4422452419887424e-06,0.001419061641327366,14,0.2082924501330063,,0.0008867587707787148,1.0,1.1211927866326368,1.12347399083942,0.026619192282753477,0.0395,0.03297651920948838,1.0164842624026913,0.18205825990568703,0.8085487341227534,0.16223438795395323,0.0,2.0924144846966275,1.1653399202249983,0.0,0.0,,,1.0,0.007000000018499153,TRIP
00920,resistive_pp,train,True,252371.600318297,835.56621106168,302.0366273519255,0.008370982774299138,9.598916097546106e-06,0.0008233250143325794,16,0.08533047790184323,,0.0022028900189545154,0.25,1.5859034036326731,1.5872663688097202,0.025924873082843445,0.0645,0.07762477854080656,0.586892230790865,0.2757247797473115,0.7094811563213813,0.17375019747020132,1.0,2.418552555372166,1.7721636074450187,1.0,0.6160937237524919,1.5604699037510503,0.030350333653105466,1.0,0.004845850329282531,TRIP
00920,resistive_pp,train,True,252371.600318297,835.56621106168,302.0366273519255,0.008370982774299138,9.598916097546106e-06,0.0008233250143325794,16,0.08533047790184323,,0.0022028900189545154,0.5,1.5855671060480954,1.5872663688097202,0.025924873082843445,0.0645,0.07762477854080656,0.586892230790865,0.45848859536656766,0.5198797481296307,0.2889815335379007,1.0,2.0177424264779042,1.7547619201709834,1.0,0.6160937237524919,1.5287814434225557,0.030350333653105466,1.0,0.004845850329282531,TRIP
00920,resistive_pp,train,True,252371.600318297,835.56621106168,302.0366273519255,0.008370982774299138,9.598916097546106e-06,0.0008233250143325794,16,0.08533047790184323,,0.0022028900189545154,1.0,1.5850308199053138,1.5872663688097202,0.025924873082843445,0.0645,0.07762477854080656,0.586892230790865,0.6850129090571826,0.28961960862947744,0.4319039078307936,1.0,2.11405339900387,1.8753075074381464,1.0,0.6160937237524919,1.4559927920315487,0.030350333653105466,1.0,0.004845850329282531,TRIP
00921,resistive_pp,flat,False,350378.5835417816,839.82716693759,417.2032024391743,0.0026933980201810656,8.059272303751523e-06,0.0022064916765525545,12,0.045362812764126875,,0.0006089441576177112,0.25,1.0774331354522024,1.0836416127100346,0.04784275391412966,0.0255,0.2841868187506869,1.0786079699488935,0.7998157770473218,0.15611217490378484,0.741646144535375,1.0,2.0123723374871987,2.149507649805214,0.0,0.0,,,1.0,0.0040000000185030915,TRIP
